Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
12573,172.16.0.5-192.168.50.1-47940-33462-17,172.16.0.5,47940,192.168.50.1,33462,17,36:57.7,108839,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13212.17578,36.75153208,36279.66667,62836.4939,108837,1,108839,36279.66667,62836.4939,108837,1,0,0,0,0,0,0,0,0,0,-4,0,36.75153208,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
10874,172.16.0.5-192.168.50.1-44604-7010-17,172.16.0.5,44604,192.168.50.1,7010,17,36:57.7,219539,6,0,2204,0,389,330,367.3333333,29.0424976,0,0,0,0,10039.21854,27.32999604,43907.8,60125.26284,110610,0,219539,43907.8,60125.26284,110610,0,0,0,0,0,0,0,0,0,0,-6,0,27.32999604,0,330,389,362,30.03331484,902,0,0,0,0,0,0,0,0,0,422.3333333,367.3333333,0,-6,0,0,0,0,0,0,6,2204,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
55613,172.16.0.5-192.168.50.1-60078-32137-17,172.16.0.5,60078,192.168.50.1,32137,17,36:57.7,110112,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13132.0837,36.32664923,36704,63571.46079,110110,1,110112,36704,63571.46079,110110,1,0,0,0,0,0,0,0,0,0,-4,0,36.32664923,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
53024,172.16.0.5-192.168.50.1-41714-26950-17,172.16.0.5,41714,192.168.50.1,26950,17,36:57.7,1,2,0,786,0,393,393,393,0,0,0,0,0,7.86E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
3052,172.16.0.5-192.168.50.1-53888-19769-17,172.16.0.5,53888,192.168.50.1,19769,17,36:57.7,214543,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,9732.314734,27.96642165,42908.6,58799.97031,110570,1,214543,42908.6,58799.97031,110570,1,0,0,0,0,0,0,0,0,0,-6,0,27.96642165,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
8160,172.16.0.5-192.168.50.1-38790-57468-17,172.16.0.5,38790,192.168.50.1,57468,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
92024,172.16.0.5-192.168.50.1-33203-10593-17,172.16.0.5,33203,192.168.50.1,10593,17,36:57.7,0,2,0,786,0,393,393,393,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
37592,172.16.0.5-192.168.50.1-38789-60031-17,172.16.0.5,38789,192.168.50.1,60031,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
53697,172.16.0.5-192.168.50.1-38982-28731-17,172.16.0.5,38982,192.168.50.1,28731,17,36:57.7,48,2,0,766,0,383,383,383,0,0,0,0,0,1.60E+07,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
98049,172.16.0.5-192.168.50.1-55213-62619-17,172.16.0.5,55213,192.168.50.1,62619,17,36:57.7,110064,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13137.81073,36.34249164,36688,63543.74798,110062,1,110064,36688,63543.74798,110062,1,0,0,0,0,0,0,0,0,0,-4,0,36.34249164,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
100223,172.16.0.5-192.168.50.1-53148-33013-17,172.16.0.5,53148,192.168.50.1,33013,17,36:57.7,2,2,0,766,0,383,383,383,0,0,0,0,0,3.83E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
6266,172.16.0.5-192.168.50.1-46779-54409-17,172.16.0.5,46779,192.168.50.1,54409,17,36:57.7,549912,12,0,4404,0,401,330,367,29.03915852,0,0,0,0,8008.554096,21.82167329,49992,57428.55709,110881,1,549912,49992,57428.55709,110881,1,0,0,0,0,0,0,0,0,0,-12,0,21.82167329,0,330,401,364.1538462,29.63625638,878.3076923,0,0,0,0,0,0,0,0,0,394.5,367,0,-12,0,0,0,0,0,0,12,4404,0,0,-1,-1,11,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
49040,172.16.0.5-192.168.50.1-58936-39066-17,172.16.0.5,58936,192.168.50.1,39066,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
32552,172.16.0.5-192.168.50.1-47554-42979-17,172.16.0.5,47554,192.168.50.1,42979,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
82173,172.16.0.5-192.168.50.1-37041-46871-17,172.16.0.5,37041,192.168.50.1,46871,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
39500,172.16.0.5-192.168.50.1-55214-60779-17,172.16.0.5,55214,192.168.50.1,60779,17,36:57.7,109982,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13147.60597,36.36958775,36660.66667,63496.40526,109980,1,109982,36660.66667,63496.40526,109980,1,0,0,0,0,0,0,0,0,0,-4,0,36.36958775,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
98400,172.16.0.5-192.168.50.1-50815-2608-17,172.16.0.5,50815,192.168.50.1,2608,17,36:57.7,104377,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,13393.75533,38.32261897,34792.33333,60260.357,104375,1,104377,34792.33333,60260.357,104375,1,0,0,0,0,0,0,0,0,0,-4,0,38.32261897,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
78732,172.16.0.5-192.168.50.1-60180-60977-17,172.16.0.5,60180,192.168.50.1,60977,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
72710,172.16.0.5-192.168.50.1-38118-11008-17,172.16.0.5,38118,192.168.50.1,11008,17,36:57.7,770652,16,0,5940,0,401,330,371.25,26.4159043,0,0,0,0,7707.759144,20.76164079,51376.8,56852.66414,110723,1,770652,51376.8,56852.66414,110723,1,0,0,0,0,0,0,0,0,0,-16,0,20.76164079,0,330,401,372.5294118,26.11541127,682.0147059,0,0,0,0,0,0,0,0,0,395.8125,371.25,0,-16,0,0,0,0,0,0,16,5940,0,0,-1,-1,15,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
54354,172.16.0.5-192.168.50.1-60052-64069-17,172.16.0.5,60052,192.168.50.1,64069,17,36:57.7,47,2,0,738,0,369,369,369,0,0,0,0,0,1.57E+07,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,-2,0,42553.19149,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
19452,172.16.0.5-192.168.50.1-46911-30966-17,172.16.0.5,46911,192.168.50.1,30966,17,36:57.7,219252,6,0,2204,0,389,330,367.3333333,29.0424976,0,0,0,0,10052.35984,27.36577089,43850.4,60045.21412,110224,0,219252,43850.4,60045.21412,110224,0,0,0,0,0,0,0,0,0,0,-6,0,27.36577089,0,330,389,362,30.03331484,902,0,0,0,0,0,0,0,0,0,422.3333333,367.3333333,0,-6,0,0,0,0,0,0,6,2204,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
93671,172.16.0.5-192.168.50.1-38983-14085-17,172.16.0.5,38983,192.168.50.1,14085,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
68406,172.16.0.5-192.168.50.1-60053-15960-17,172.16.0.5,60053,192.168.50.1,15960,17,36:57.7,47,2,0,738,0,369,369,369,0,0,0,0,0,1.57E+07,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,-2,0,42553.19149,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
9069,172.16.0.5-192.168.50.1-38791-46977-17,172.16.0.5,38791,192.168.50.1,46977,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
42378,172.16.0.5-192.168.50.1-59919-49988-17,172.16.0.5,59919,192.168.50.1,49988,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
1142,172.16.0.5-192.168.50.1-54611-25005-17,172.16.0.5,54611,192.168.50.1,25005,17,36:57.7,984551,20,0,7242,0,401,321,362.1,30.12762328,0,0,0,0,7355.63724,20.31382833,51818.47368,56134.41244,110738,1,984551,51818.47368,56134.41244,110738,1,0,0,0,0,0,0,0,0,0,-20,0,20.31382833,0,321,401,360.1428571,30.70388528,942.7285714,0,0,0,0,0,0,0,0,0,378.15,362.1,0,-20,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
70213,172.16.0.5-192.168.50.1-47942-17037-17,172.16.0.5,47942,192.168.50.1,17037,17,36:57.7,107326,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13398.43095,37.26962712,35775.33333,61922.26421,107277,1,107326,35775.33333,61922.26421,107277,1,0,0,0,0,0,0,0,0,0,-4,0,37.26962712,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
87081,172.16.0.5-192.168.50.1-60054-19852-17,172.16.0.5,60054,192.168.50.1,19852,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
14422,172.16.0.5-192.168.50.1-58937-56727-17,172.16.0.5,58937,192.168.50.1,56727,17,36:57.7,45,2,0,750,0,375,375,375,0,0,0,0,0,1.67E+07,44444.44444,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,-2,0,44444.44444,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
44358,172.16.0.5-192.168.50.1-53139-2019-17,172.16.0.5,53139,192.168.50.1,2019,17,36:57.7,108887,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,12838.99823,36.73533112,36295.66667,62864.20671,108885,1,108887,36295.66667,62864.20671,108885,1,0,0,0,0,0,0,0,0,0,-4,0,36.73533112,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
3827,172.16.0.5-192.168.50.1-38623-47046-17,172.16.0.5,38623,192.168.50.1,47046,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
54137,172.16.0.5-192.168.50.1-38898-42842-17,172.16.0.5,38898,192.168.50.1,42842,17,36:57.7,109897,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13157.77501,36.39771786,36632.33333,63447.33048,109895,1,109897,36632.33333,63447.33048,109895,1,0,0,0,0,0,0,0,0,0,-4,0,36.39771786,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
97572,172.16.0.5-192.168.50.1-56100-59364-17,172.16.0.5,56100,192.168.50.1,59364,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
42976,172.16.0.5-192.168.50.1-53889-7604-17,172.16.0.5,53889,192.168.50.1,7604,17,36:57.7,213031,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,9801.390408,28.16491497,42606.2,58412.03692,110615,0,213031,42606.2,58412.03692,110615,0,0,0,0,0,0,0,0,0,0,-6,0,28.16491497,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
57324,172.16.0.5-192.168.50.1-53842-46199-17,172.16.0.5,53842,192.168.50.1,46199,17,36:57.7,0,2,0,802,0,401,401,401,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
91996,172.16.0.5-192.168.50.1-47552-30114-17,172.16.0.5,47552,192.168.50.1,30114,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
19601,172.16.0.5-192.168.50.1-46540-23664-17,172.16.0.5,46540,192.168.50.1,23664,17,36:57.7,108947,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13199.07845,36.7151,36315.66667,62899.71375,108946,0,108947,36315.66667,62899.71375,108946,0,0,0,0,0,0,0,0,0,0,-4,0,36.7151,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
77988,172.16.0.5-192.168.50.1-38984-14923-17,172.16.0.5,38984,192.168.50.1,14923,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
85491,172.16.0.5-192.168.50.1-55215-39785-17,172.16.0.5,55215,192.168.50.1,39785,17,36:57.7,109660,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13186.21193,36.47638154,36553.33333,63309.63245,109657,1,109660,36553.33333,63309.63245,109657,1,0,0,0,0,0,0,0,0,0,-4,0,36.47638154,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
61928,172.16.0.5-192.168.50.1-38792-35793-17,172.16.0.5,38792,192.168.50.1,35793,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
59982,172.16.0.5-192.168.50.1-41867-28515-17,172.16.0.5,41867,192.168.50.1,28515,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
63030,172.16.0.5-192.168.50.1-47941-58046-17,172.16.0.5,47941,192.168.50.1,58046,17,36:57.7,108329,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13274.37713,36.92455391,36109.66667,62542.04526,108327,1,108329,36109.66667,62542.04526,108327,1,0,0,0,0,0,0,0,0,0,-4,0,36.92455391,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
42459,172.16.0.5-192.168.50.1-33195-17718-17,172.16.0.5,33195,192.168.50.1,17718,17,36:57.7,440611,10,0,3744,0,401,330,374.4,25.79922479,0,0,0,0,8497.291261,22.69575657,48956.77778,58056.13026,110716,1,440611,48956.77778,58056.13026,110716,1,0,0,0,0,0,0,0,0,0,-10,0,22.69575657,0,330,401,373.9090909,24.52938868,601.6909091,0,0,0,0,0,0,0,0,0,411.3,374.4,0,-10,0,0,0,0,0,0,10,3744,0,0,-1,-1,9,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
13010,172.16.0.5-192.168.50.1-58566-2721-17,172.16.0.5,58566,192.168.50.1,2721,17,36:57.7,110636,4,0,1540,0,401,369,385,18.47520861,0,0,0,0,13919.51987,36.15459706,36878.66667,63873.12631,110633,1,110636,36878.66667,63873.12631,110633,1,0,0,0,0,0,0,0,0,0,-4,0,36.15459706,0,369,401,381.8,17.52712184,307.2,0,0,0,0,0,0,0,0,0,477.25,385,0,-4,0,0,0,0,0,0,4,1540,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
84918,172.16.0.5-192.168.50.1-42828-7748-17,172.16.0.5,42828,192.168.50.1,7748,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
107063,172.16.0.5-192.168.50.1-60051-19295-17,172.16.0.5,60051,192.168.50.1,19295,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
79504,172.16.0.5-192.168.50.1-38622-21471-17,172.16.0.5,38622,192.168.50.1,21471,17,36:57.7,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
3326,172.16.0.5-192.168.50.1-47556-29601-17,172.16.0.5,47556,192.168.50.1,29601,17,36:57.7,0,2,0,778,0,389,389,389,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
57394,172.16.0.5-192.168.50.1-38985-61396-17,172.16.0.5,38985,192.168.50.1,61396,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
39555,172.16.0.5-192.168.50.1-54932-15942-17,172.16.0.5,54932,192.168.50.1,15942,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
53599,172.16.0.5-192.168.50.1-53841-56282-17,172.16.0.5,53841,192.168.50.1,56282,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
